,adjclose,close,date,formatted_date,high,low,open,volume
0,-0.008625798858702183,1.125,820467900,1996-01-01,1.125,1.125,1.125,20000.0
1,-0.00795490387827158,1.037500023841858,820554300,1996-01-02,1.037500023841858,1.037500023841858,1.037500023841858,40000.0
2,-0.008242432028055191,1.0750000476837158,820640700,1996-01-03,1.0750000476837158,1.0750000476837158,1.0750000476837158,20000.0
3,-0.008242432028055191,1.0750000476837158,820727100,1996-01-04,1.0750000476837158,1.0750000476837158,1.0750000476837158,120000.0
4,,,820813500,1996-01-05,,,,
5,,,821072700,1996-01-08,,,,
6,-0.008242432028055191,1.0750000476837158,821159100,1996-01-09,1.0824999809265137,1.0750000476837158,1.0824999809265137,40000.0
7,-0.008253929205238819,1.0765000581741333,821245500,1996-01-10,1.0765000581741333,1.0750000476837158,1.0750000476837158,60000.0
8,-0.008242432028055191,1.0750000476837158,821331900,1996-01-11,1.087499976158142,1.065000057220459,1.0765000581741333,80000.0
9,-0.008242432028055191,1.0750000476837158,821418300,1996-01-12,1.0750000476837158,1.0750000476837158,1.0750000476837158,20000.0
10,,,821677500,1996-01-15,,,,
11,-0.00805074442178011,1.0499999523162842,821763900,1996-01-16,1.0499999523162842,1.0499999523162842,1.0499999523162842,20000.0
12,,,821850300,1996-01-17,,,,
13,-0.008204092271625996,1.0700000524520874,821936700,1996-01-18,1.0700000524520874,1.0700000524520874,1.0499999523162842,20000.0
14,-0.00805074442178011,1.0499999523162842,822023100,1996-01-19,1.0549999475479126,1.0499999523162842,1.0549999475479126,40000.0
15,-0.008204092271625996,1.0700000524520874,822282300,1996-01-22,1.0700000524520874,1.0301300287246704,1.0301300287246704,100000.0
16,-0.00805074442178011,1.0499999523162842,822368700,1996-01-23,1.0499999523162842,1.0499999523162842,1.0700000524520874,80000.0
17,-0.00805074442178011,1.0499999523162842,822455100,1996-01-24,1.0499999523162842,1.0475000143051147,1.0475000143051147,40000.0
18,-0.00805074442178011,1.0499999523162842,822541500,1996-01-25,1.0512499809265137,1.037500023841858,1.0487500429153442,620000.0
19,,,822627900,1996-01-26,,,,
20,-0.00805074442178011,1.0499999523162842,822887100,1996-01-29,1.0512499809265137,1.037500023841858,1.037500023841858,440000.0
21,-0.007984654046595097,1.0413800477981567,822973500,1996-01-30,1.049880027770996,1.0001300573349,1.0499999523162842,120000.0
22,,,823059900,1996-01-31,,,,
23,,,823146300,1996-02-01,,,,
24,-0.008242432028055191,1.0750000476837158,823232700,1996-02-02,1.0750000476837158,1.0625,1.0625,40000.0
25,,,823491900,1996-02-05,,,,
26,-0.00805074442178011,1.0499999523162842,823578300,1996-02-06,1.0499999523162842,1.0499999523162842,1.0499999523162842,80000.0
27,,,823664700,1996-02-07,,,,
28,,,823751100,1996-02-08,,,,
29,,,823837500,1996-02-09,,,,
30,-0.00824051070958376,1.0747499465942383,824096700,1996-02-12,1.0747499465942383,1.0747499465942383,1.0747499465942383,40000.0
31,,,824183100,1996-02-13,,,,
32,,,824269500,1996-02-14,,,,
33,,,824355900,1996-02-15,,,,
34,-0.008625798858702183,1.125,824442300,1996-02-16,1.125,1.125,1.125,60000.0
35,,,824701500,1996-02-19,,,,
36,,,824787900,1996-02-20,,,,
37,,,824874300,1996-02-21,,,,
38,,,824960700,1996-02-22,,,,
39,,,825047100,1996-02-23,,,,
40,-0.008625798858702183,1.125,825306300,1996-02-26,1.125,1.125,1.125,20000.0
41,-0.008338273502886295,1.087499976158142,825392700,1996-02-27,1.100000023841858,1.087499976158142,1.100000023841858,40000.0
42,-0.008625798858702183,1.125,825479100,1996-02-28,1.125,1.1001299619674683,1.1001299619674683,80000.0
43,,,825565500,1996-02-29,,,,
44,-0.008625798858702183,1.125,825651900,1996-03-01,1.125,1.125,1.125,20000.0
45,-0.008625798858702183,1.125,825911100,1996-03-04,1.125,1.100000023841858,1.100000023841858,40000.0
46,,,825997500,1996-03-05,,,,
47,,,826083900,1996-03-06,,,,
48,,,826170300,1996-03-07,,,,
49,-0.008577876724302769,1.118749976158142,826256700,1996-03-08,1.125,1.1124999523162842,1.1124999523162842,40000.0
50,,,826515900,1996-03-11,,,,
51,-0.008625798858702183,1.125,826602300,1996-03-12,1.125,1.125,1.125,20000.0
52,-0.008051742799580097,1.050130009651184,826688700,1996-03-13,1.050130009651184,1.050130009651184,1.050130009651184,400000.0
53,,,826775100,1996-03-14,,,,
54,-0.008165757171809673,1.065000057220459,826861500,1996-03-15,1.0750000476837158,1.065000057220459,1.0750000476837158,60000.0
55,-0.00843411311507225,1.100000023841858,827120700,1996-03-18,1.100000023841858,1.087499976158142,1.087499976158142,60000.0
56,-0.008435110561549664,1.1001299619674683,827207100,1996-03-19,1.125,1.1001299619674683,1.125,60000.0
57,,,827293500,1996-03-20,,,,
58,,,827379900,1996-03-21,,,,
59,,,827466300,1996-03-22,,,,
60,,,827725500,1996-03-25,,,,
61,-0.008529957383871078,1.1124999523162842,827811900,1996-03-26,1.1124999523162842,1.100000023841858,1.100000023841858,40000.0
62,-0.008606627583503723,1.122499942779541,827898300,1996-03-27,1.122499942779541,1.122499942779541,1.122499942779541,20000.0
63,,,827984700,1996-03-28,,,,
64,-0.00843411311507225,1.100000023841858,828071100,1996-03-29,1.100000023841858,1.100000023841858,1.100000023841858,20000.0
65,-0.00843411311507225,1.100000023841858,828330300,1996-04-01,1.100000023841858,1.100000023841858,1.100000023841858,40000.0
66,-0.008510787971317768,1.1100000143051147,828416700,1996-04-02,1.1100000143051147,1.087499976158142,1.100000023841858,60000.0
67,-0.00843411311507225,1.100000023841858,828503100,1996-04-03,1.100000023841858,1.100000023841858,1.100000023841858,400000.0
68,-0.00843411311507225,1.100000023841858,828589500,1996-04-04,1.100000023841858,1.100000023841858,1.100000023841858,20000.0
69,,,828675900,1996-04-05,,,,
70,-0.00843411311507225,1.100000023841858,828935100,1996-04-08,1.100000023841858,1.100000023841858,1.100000023841858,20000.0
71,-0.00843411311507225,1.100000023841858,829021500,1996-04-09,1.100000023841858,1.100000023841858,1.100000023841858,20000.0
72,-0.008625798858702183,1.125,829107900,1996-04-10,1.125,1.125,1.125,20000.0
73,-0.00843411311507225,1.100000023841858,829194300,1996-04-11,1.100000023841858,1.097499966621399,1.100000023841858,180000.0
74,-0.008435110561549664,1.1001299619674683,829280700,1996-04-12,1.1050000190734863,1.1001299619674683,1.1050000190734863,200000.0
75,-0.008435110561549664,1.1001299619674683,829539900,1996-04-15,1.1001299619674683,1.1001299619674683,1.1001299619674683,160000.0
76,-0.008395778946578503,1.0950000286102295,829626300,1996-04-16,1.1024999618530273,1.0950000286102295,1.1024999618530273,60000.0
77,-0.00843411311507225,1.100000023841858,829712700,1996-04-17,1.100000023841858,1.100000023841858,1.100000023841858,20000.0
78,-0.008702472783625126,1.1349999904632568,829799100,1996-04-18,1.1349999904632568,1.125,1.125,80000.0
79,,,829885500,1996-04-19,,,,
80,,,830144700,1996-04-22,,,,
81,-0.00939253531396389,1.225000023841858,830231100,1996-04-23,1.225000023841858,1.2000000476837158,1.2000000476837158,60000.0
82,-0.01014010515064001,1.3224999904632568,830317500,1996-04-24,1.3224999904632568,1.3049999475479126,1.3049999475479126,80000.0
83,-0.010288698598742485,1.341879963874817,830403900,1996-04-25,1.350000023841858,1.341879963874817,1.350000023841858,120000.0
84,-0.0101209357380867,1.3200000524520874,830490300,1996-04-26,1.3200000524520874,1.315000057220459,1.315000057220459,40000.0
85,-0.010830171406269073,1.412500023841858,830749500,1996-04-29,1.412500023841858,1.412500023841858,1.412500023841858,20000.0
86,-0.010159270837903023,1.3250000476837158,830835900,1996-04-30,1.4249999523162842,1.3250000476837158,1.4249999523162842,80000.0
87,-0.01035095751285553,1.350000023841858,830922300,1996-05-01,1.350000023841858,1.3450000286102295,1.3450000286102295,40000.0
88,-0.010331789962947369,1.347499966621399,831008700,1996-05-02,1.347499966621399,1.3025000095367432,1.3025000095367432,40000.0
89,-0.009986760094761848,1.3025000095367432,831095100,1996-05-03,1.309999942779541,1.3025000095367432,1.309999942779541,40000.0
90,-0.009967588819563389,1.2999999523162842,831354300,1996-05-06,1.3250000476837158,1.2999999523162842,1.2999999523162842,60000.0
91,-0.009986760094761848,1.3025000095367432,831440700,1996-05-07,1.3025000095367432,1.3025000095367432,1.3025000095367432,40000.0
92,,,831527100,1996-05-08,,,,
93,-0.009967588819563389,1.2999999523162842,831613500,1996-05-09,1.3125,1.2999999523162842,1.3125,60000.0
94,-0.009584217332303524,1.25,831699900,1996-05-10,1.2999999523162842,1.25,1.2999999523162842,60000.0
95,,,831959100,1996-05-13,,,,
96,-0.009545881301164627,1.2450000047683716,832045500,1996-05-14,1.2450000047683716,1.2450000047683716,1.2450000047683716,40000.0
97,,,832131900,1996-05-15,,,,
98,-0.010063433088362217,1.3125,832218300,1996-05-16,1.3125,1.3075000047683716,1.3075000047683716,40000.0
99,-0.009967588819563389,1.2999999523162842,832304700,1996-05-17,1.2999999523162842,1.2999999523162842,1.2999999523162842,20000.0
100,,,832563900,1996-05-20,,,,
101,-0.00993883516639471,1.2962499856948853,832650300,1996-05-21,1.2962499856948853,1.2374999523162842,1.2374999523162842,40000.0
102,-0.00939253531396389,1.225000023841858,832736700,1996-05-22,1.225000023841858,1.225000023841858,1.225000023841858,20000.0
103,,,832823100,1996-05-23,,,,
104,-0.009584217332303524,1.25,832909500,1996-05-24,1.25,1.25,1.25,40000.0
105,,,833168700,1996-05-27,,,,
106,-0.008644969202578068,1.127500057220459,833255100,1996-05-28,1.149999976158142,1.127500057220459,1.25,80000.0
107,-0.008817481808364391,1.149999976158142,833341500,1996-05-29,1.162500023841858,1.149999976158142,1.149999976158142,380000.0
108,-0.008913327939808369,1.162500023841858,833427900,1996-05-30,1.162500023841858,1.162500023841858,1.162500023841858,20000.0
109,-0.008951663970947266,1.1675000190734863,833514300,1996-05-31,1.1699999570846558,1.149999976158142,1.149999976158142,140000.0
110,-0.008985244669020176,1.1718800067901611,833773500,1996-06-03,1.1725000143051147,1.15038001537323,1.1725000143051147,180000.0
111,-0.009009165689349174,1.1749999523162842,833859900,1996-06-04,1.1749999523162842,1.162500023841858,1.1749999523162842,60000.0
112,,,833946300,1996-06-05,,,,
113,-0.009775903075933456,1.274999976158142,834032700,1996-06-06,1.274999976158142,1.274880051612854,1.274880051612854,40000.0
114,-0.009967588819563389,1.2999999523162842,834119100,1996-06-07,1.2999999523162842,1.2999999523162842,1.2999999523162842,20000.0
115,,,834378300,1996-06-10,,,,
116,-0.010159270837903023,1.3250000476837158,834464700,1996-06-11,1.3350000381469727,1.3250000476837158,1.3250000476837158,120000.0
117,-0.010945179499685764,1.4275000095367432,834551100,1996-06-12,1.4500000476837158,1.4273799657821655,1.4500000476837158,60000.0
118,-0.010389294475317001,1.3550000190734863,834637500,1996-06-13,1.5499999523162842,1.3550000190734863,1.5499999523162842,40000.0
119,-0.010721903294324875,1.3983800411224365,834723900,1996-06-14,1.399999976158142,1.3949999809265137,1.3949999809265137,80000.0
120,-0.010638485662639141,1.3875000476837158,834983100,1996-06-17,1.3875000476837158,1.3873800039291382,1.3873800039291382,40000.0
121,-0.010801415890455246,1.408750057220459,835069500,1996-06-18,1.408750057220459,1.3875000476837158,1.3875000476837158,140000.0
122,-0.010926011949777603,1.4249999523162842,835155900,1996-06-19,1.4375,1.3875000476837158,1.3875000476837158,180000.0
123,,,835242300,1996-06-20,,,,
124,-0.010561811737716198,1.377500057220459,835328700,1996-06-21,1.377500057220459,1.377500057220459,1.377500057220459,40000.0
125,-0.010389294475317001,1.3550000190734863,835587900,1996-06-24,1.3550000190734863,1.3550000190734863,1.3550000190734863,20000.0
126,-0.010541722178459167,1.3748799562454224,835674300,1996-06-25,1.3818800449371338,1.372499942779541,1.3818800449371338,100000.0
127,-0.010216779075562954,1.3324999809265137,835760700,1996-06-26,1.350000023841858,1.3324999809265137,1.350000023841858,40000.0
128,-0.009967588819563389,1.2999999523162842,835847100,1996-06-27,1.3224999904632568,1.2999999523162842,1.3224999904632568,120000.0
129,-0.01015451829880476,1.3243800401687622,835933500,1996-06-28,1.3243800401687622,1.3049999475479126,1.3049999475479126,140000.0
130,0.011012923903763294,1.274999976158142,836192700,1996-07-01,1.274999976158142,1.274999976158142,1.274999976158142,20000.0
131,0.01112089492380619,1.287500023841858,836279100,1996-07-02,1.2999999523162842,1.274880051612854,1.274880051612854,100000.0
132,,,836365500,1996-07-03,,,,
