,adjclose,close,date,formatted_date,high,low,open,volume
74,15.53957462310791,17.142900466918945,970717500,2000-10-05,17.142900466918945,17.142900466918945,17.142900466918945,98.0
75,,,970803900,2000-10-06,,,,
76,,,971063100,2000-10-09,,,,
77,,,971149500,2000-10-10,,,,
78,11.654610633850098,12.857099533081055,971235900,2000-10-11,12.857099533081055,12.857099533081055,12.857099533081055,49.0
79,14.244585037231445,15.714300155639648,971322300,2000-10-12,15.714300155639648,15.714300155639648,15.714300155639648,5.0
80,12.94959831237793,14.285699844360352,971408700,2000-10-13,14.285699844360352,14.285699844360352,14.285699844360352,49.0
81,,,971667900,2000-10-16,,,,
82,,,971754300,2000-10-17,,,,
83,,,971840700,2000-10-18,,,,
84,,,971927100,2000-10-19,,,,
85,,,972013500,2000-10-20,,,,
86,,,972272700,2000-10-23,,,,
87,,,972359100,2000-10-24,,,,
88,,,972445500,2000-10-25,,,,
89,,,972531900,2000-10-26,,,,
90,,,972618300,2000-10-27,,,,
91,,,972877500,2000-10-30,,,,
92,,,972963900,2000-10-31,,,,
93,10.359715461730957,11.428600311279297,973050300,2000-11-01,11.428600311279297,11.428600311279297,11.428600311279297,1372.0
94,,,973136700,2000-11-02,,,,
95,11.654610633850098,12.857099533081055,973223100,2000-11-03,12.857099533081055,12.857099533081055,12.857099533081055,490.0
96,,,973482300,2000-11-06,,,,
97,11.654610633850098,12.857099533081055,973568700,2000-11-07,12.857099533081055,12.857099533081055,12.857099533081055,392.0
98,11.654610633850098,12.857099533081055,973655100,2000-11-08,12.857099533081055,12.857099533081055,12.857099533081055,98.0
99,11.654610633850098,12.857099533081055,973741500,2000-11-09,12.857099533081055,12.857099533081055,12.857099533081055,980.0
100,11.654610633850098,12.857099533081055,973827900,2000-11-10,12.857099533081055,12.857099533081055,12.857099533081055,245.0
101,,,974087100,2000-11-13,,,,
102,12.94959831237793,14.285699844360352,974173500,2000-11-14,14.285699844360352,12.857099533081055,12.857099533081055,1519.0
103,12.94959831237793,14.285699844360352,974259900,2000-11-15,15.714300155639648,14.285699844360352,15.714300155639648,4900.0
104,12.94959831237793,14.285699844360352,974346300,2000-11-16,15.714300155639648,14.285699844360352,15.714300155639648,12642.0
105,15.53957462310791,17.142900466918945,974432700,2000-11-17,17.142900466918945,12.857099533081055,17.142900466918945,26411.0
106,18.129457473754883,20.0,974691900,2000-11-20,21.428600311279297,17.142900466918945,21.428600311279297,25675.0
107,18.129457473754883,20.0,974778300,2000-11-21,21.428600311279297,18.571399688720703,18.571399688720703,21511.0
108,15.53957462310791,17.142900466918945,974864700,2000-11-22,18.571399688720703,17.142900466918945,18.571399688720703,19195.0
109,15.53957462310791,17.142900466918945,974951100,2000-11-23,18.571399688720703,15.714300155639648,17.142900466918945,33993.0
110,16.834470748901367,18.571399688720703,975037500,2000-11-24,18.571399688720703,15.714300155639648,15.714300155639648,31801.0
111,18.129457473754883,20.0,975296700,2000-11-27,20.0,18.571399688720703,20.0,37387.0
112,18.129457473754883,20.0,975383100,2000-11-28,20.0,20.0,20.0,20825.0
113,18.129457473754883,20.0,975469500,2000-11-29,20.0,20.0,20.0,16709.0
114,18.129457473754883,20.0,975555900,2000-11-30,22.857099533081055,20.0,20.0,36853.0
115,18.129457473754883,20.0,975642300,2000-12-01,20.0,20.0,20.0,21251.0
116,18.129457473754883,20.0,975901500,2000-12-04,21.428600311279297,20.0,21.428600311279297,32411.0
117,18.129457473754883,20.0,975987900,2000-12-05,21.428600311279297,20.0,21.428600311279297,29373.0
118,18.129457473754883,20.0,976074300,2000-12-06,21.428600311279297,20.0,21.428600311279297,49727.0
119,18.129457473754883,20.0,976160700,2000-12-07,21.428600311279297,20.0,20.0,36747.0
120,18.129457473754883,20.0,976247100,2000-12-08,20.0,18.571399688720703,20.0,29571.0
121,,,976506300,2000-12-11,,,,
122,,,976592700,2000-12-12,,,,
123,,,976679100,2000-12-13,,,,
124,,,976765500,2000-12-14,,,,
125,,,976851900,2000-12-15,,,,
126,,,977111100,2000-12-18,,,,
127,,,977197500,2000-12-19,,,,
128,,,977283900,2000-12-20,,,,
129,,,977370300,2000-12-21,,,,
130,,,977456700,2000-12-22,,,,
131,,,977715900,2000-12-25,,,,
132,,,977802300,2000-12-26,,,,
133,,,977888700,2000-12-27,,,,
134,,,977975100,2000-12-28,,,,
135,,,978061500,2000-12-29,,,,
136,,,978320700,2001-01-01,,,,
137,,,978407100,2001-01-02,,,,
138,,,978493500,2001-01-03,,,,
139,,,978579900,2001-01-04,,,,
140,,,978666300,2001-01-05,,,,
141,,,978925500,2001-01-08,,,,
142,,,979011900,2001-01-09,,,,
143,,,979098300,2001-01-10,,,,
144,,,979184700,2001-01-11,,,,
145,,,979271100,2001-01-12,,,,
146,,,979530300,2001-01-15,,,,
147,,,979616700,2001-01-16,,,,
148,,,979703100,2001-01-17,,,,
149,,,979789500,2001-01-18,,,,
150,,,979875900,2001-01-19,,,,
151,,,980135100,2001-01-22,,,,
152,,,980221500,2001-01-23,,,,
153,,,980307900,2001-01-24,,,,
154,,,980394300,2001-01-25,,,,
155,,,980480700,2001-01-26,,,,
156,,,980739900,2001-01-29,,,,
157,,,980826300,2001-01-30,,,,
158,,,980912700,2001-01-31,,,,
159,,,980999100,2001-02-01,,,,
160,,,981085500,2001-02-02,,,,
161,,,981344700,2001-02-05,,,,
162,,,981431100,2001-02-06,,,,
163,,,981517500,2001-02-07,,,,
164,,,981603900,2001-02-08,,,,
165,,,981690300,2001-02-09,,,,
166,,,981949500,2001-02-12,,,,
167,,,982035900,2001-02-13,,,,
168,,,982122300,2001-02-14,,,,
169,23.309314727783203,25.71430015563965,982208700,2001-02-15,25.71430015563965,25.71430015563965,25.71430015563965,159.0
170,,,982295100,2001-02-16,,,,
171,,,982554300,2001-02-19,,,,
172,23.309314727783203,25.71430015563965,982640700,2001-02-20,25.71430015563965,25.71430015563965,25.71430015563965,14700.0
173,,,982727100,2001-02-21,,,,
174,,,982813500,2001-02-22,,,,
175,,,982899900,2001-02-23,,,,
176,,,983159100,2001-02-26,,,,
177,,,983245500,2001-02-27,,,,
178,,,983331900,2001-02-28,,,,
179,,,983418300,2001-03-01,,,,
180,,,983504700,2001-03-02,,,,
181,,,983763900,2001-03-05,,,,
182,,,983850300,2001-03-06,,,,
183,,,983936700,2001-03-07,,,,
184,,,984023100,2001-03-08,,,,
185,,,984109500,2001-03-09,,,,
186,,,984368700,2001-03-12,,,,
187,,,984455100,2001-03-13,,,,
188,,,984541500,2001-03-14,,,,
189,,,984627900,2001-03-15,,,,
190,,,984714300,2001-03-16,,,,
191,,,984973500,2001-03-19,,,,
192,,,985059900,2001-03-20,,,,
193,,,985146300,2001-03-21,,,,
194,,,985232700,2001-03-22,,,,
195,,,985319100,2001-03-23,,,,
196,,,985578300,2001-03-26,,,,
197,,,985664700,2001-03-27,,,,
198,,,985751100,2001-03-28,,,,
199,,,985837500,2001-03-29,,,,
200,,,985923900,2001-03-30,,,,
201,,,986183100,2001-04-02,,,,
202,,,986269500,2001-04-03,,,,
203,,,986355900,2001-04-04,,,,
204,,,986442300,2001-04-05,,,,
205,,,986528700,2001-04-06,,,,
206,,,986787900,2001-04-09,,,,
207,,,986874300,2001-04-10,,,,
208,,,986960700,2001-04-11,,,,
209,,,987047100,2001-04-12,,,,
210,,,987133500,2001-04-13,,,,
211,,,987392700,2001-04-16,,,,
212,,,987479100,2001-04-17,,,,
213,,,987565500,2001-04-18,,,,
214,,,987651900,2001-04-19,,,,
215,,,987738300,2001-04-20,,,,
216,,,987997500,2001-04-23,,,,
217,,,988083900,2001-04-24,,,,
218,,,988170300,2001-04-25,,,,
219,,,988256700,2001-04-26,,,,
220,,,988343100,2001-04-27,,,,
221,,,988602300,2001-04-30,,,,
222,,,988688700,2001-05-01,,,,
223,,,988775100,2001-05-02,,,,
224,,,988861500,2001-05-03,,,,
225,,,988947900,2001-05-04,,,,
226,,,989207100,2001-05-07,,,,
227,,,989293500,2001-05-08,,,,
228,,,989379900,2001-05-09,,,,
229,,,989466300,2001-05-10,,,,
230,,,989552700,2001-05-11,,,,
231,,,989811900,2001-05-14,,,,
232,,,989898300,2001-05-15,,,,
233,,,989984700,2001-05-16,,,,
234,,,990071100,2001-05-17,,,,
235,,,990157500,2001-05-18,,,,
236,,,990416700,2001-05-21,,,,
237,,,990503100,2001-05-22,,,,
238,,,990589500,2001-05-23,,,,
239,,,990675900,2001-05-24,,,,
240,,,990762300,2001-05-25,,,,
241,,,991021500,2001-05-28,,,,
242,,,991107900,2001-05-29,,,,
243,,,991194300,2001-05-30,,,,
244,,,991280700,2001-05-31,,,,
245,,,991367100,2001-06-01,,,,
246,,,991626300,2001-06-04,,,,
247,,,991712700,2001-06-05,,,,
248,,,991799100,2001-06-06,,,,
249,,,991885500,2001-06-07,,,,
250,,,991971900,2001-06-08,,,,
251,,,992231100,2001-06-11,,,,
252,,,992317500,2001-06-12,,,,
253,,,992403900,2001-06-13,,,,
254,,,992490300,2001-06-14,,,,
255,,,992576700,2001-06-15,,,,
256,,,992835900,2001-06-18,,,,
257,,,992922300,2001-06-19,,,,
258,,,993008700,2001-06-20,,,,
259,,,993095100,2001-06-21,,,,
260,,,993181500,2001-06-22,,,,
261,,,993440700,2001-06-25,,,,
262,,,993527100,2001-06-26,,,,
263,,,993613500,2001-06-27,,,,
264,,,993699900,2001-06-28,,,,
265,,,993786300,2001-06-29,,,,
266,,,994045500,2001-07-02,,,,
267,,,994131900,2001-07-03,,,,
268,,,994218300,2001-07-04,,,,
269,,,994304700,2001-07-05,,,,
270,,,994391100,2001-07-06,,,,
271,,,994650300,2001-07-09,,,,
272,,,994736700,2001-07-10,,,,
273,,,994823100,2001-07-11,,,,
274,,,994909500,2001-07-12,,,,
275,,,994995900,2001-07-13,,,,
276,,,995255100,2001-07-16,,,,
277,,,995341500,2001-07-17,,,,
278,14.244585037231445,15.714300155639648,995427900,2001-07-18,15.714300155639648,15.714300155639648,15.714300155639648,245.0
279,,,995514300,2001-07-19,,,,
280,,,995600700,2001-07-20,,,,
281,,,995859900,2001-07-23,,,,
282,,,995946300,2001-07-24,,,,
283,,,996032700,2001-07-25,,,,
284,,,996119100,2001-07-26,,,,
285,,,996205500,2001-07-27,,,,
286,,,996464700,2001-07-30,,,,
287,,,996551100,2001-07-31,,,,
288,,,996637500,2001-08-01,,,,
289,,,996723900,2001-08-02,,,,
290,,,996810300,2001-08-03,,,,
291,,,997069500,2001-08-06,,,,
292,,,997155900,2001-08-07,,,,
293,,,997242300,2001-08-08,,,,
294,,,997328700,2001-08-09,,,,
295,,,997415100,2001-08-10,,,,
296,,,997674300,2001-08-13,,,,
297,,,997760700,2001-08-14,,,,
298,,,997847100,2001-08-15,,,,
299,,,997933500,2001-08-16,,,,
300,,,998019900,2001-08-17,,,,
301,,,998279100,2001-08-20,,,,
302,,,998365500,2001-08-21,,,,
303,,,998451900,2001-08-22,,,,
304,,,998538300,2001-08-23,,,,
305,,,998624700,2001-08-24,,,,
306,,,998883900,2001-08-27,,,,
307,,,998970300,2001-08-28,,,,
308,,,999056700,2001-08-29,,,,
309,,,999143100,2001-08-30,,,,
310,,,999229500,2001-08-31,,,,
311,,,999488700,2001-09-03,,,,
312,,,999575100,2001-09-04,,,,
313,,,999661500,2001-09-05,,,,
314,,,999747900,2001-09-06,,,,
315,,,999834300,2001-09-07,,,,
316,,,1000093500,2001-09-10,,,,
317,,,1000179900,2001-09-11,,,,
318,,,1000266300,2001-09-12,,,,
319,,,1000352700,2001-09-13,,,,
320,,,1000439100,2001-09-14,,,,
321,,,1000698300,2001-09-17,,,,
322,,,1000784700,2001-09-18,,,,
323,,,1000871100,2001-09-19,,,,
324,,,1000957500,2001-09-20,,,,
325,,,1001043900,2001-09-21,,,,
326,,,1001303100,2001-09-24,,,,
327,,,1001389500,2001-09-25,,,,
328,,,1001475900,2001-09-26,,,,
329,,,1001562300,2001-09-27,,,,
330,,,1001648700,2001-09-28,,,,
331,,,1001907900,2001-10-01,,,,
332,,,1001994300,2001-10-02,,,,
333,,,1002080700,2001-10-03,,,,
334,,,1002167100,2001-10-04,,,,
335,,,1002253500,2001-10-05,,,,
336,,,1002512700,2001-10-08,,,,
337,,,1002599100,2001-10-09,,,,
338,,,1002685500,2001-10-10,,,,
339,,,1002771900,2001-10-11,,,,
340,,,1002858300,2001-10-12,,,,
341,,,1003117500,2001-10-15,,,,
342,,,1003203900,2001-10-16,,,,
343,14.244585037231445,15.714300155639648,1003290300,2001-10-17,15.714300155639648,15.714300155639648,15.714300155639648,49.0
344,,,1003376700,2001-10-18,,,,
345,,,1003463100,2001-10-19,,,,
346,15.53957462310791,17.142900466918945,1003722300,2001-10-22,17.142900466918945,17.142900466918945,17.142900466918945,98.0
347,,,1003808700,2001-10-23,,,,
348,,,1003895100,2001-10-24,,,,
349,10.359715461730957,11.428600311279297,1003981500,2001-10-25,11.428600311279297,11.428600311279297,11.428600311279297,1715.0
350,,,1004067900,2001-10-26,,,,
351,12.94959831237793,14.285699844360352,1004327100,2001-10-29,14.285699844360352,12.857099533081055,12.857099533081055,245.0
352,,,1004413500,2001-10-30,,,,
353,,,1004499900,2001-10-31,,,,
354,16.834470748901367,18.571399688720703,1004586300,2001-11-01,18.571399688720703,18.571399688720703,18.571399688720703,490.0
355,,,1004672700,2001-11-02,,,,
356,,,1004931900,2001-11-05,,,,
357,,,1005018300,2001-11-06,,,,
358,14.244585037231445,15.714300155639648,1005104700,2001-11-07,15.714300155639648,15.714300155639648,15.714300155639648,245.0
359,,,1005191100,2001-11-08,,,,
360,,,1005277500,2001-11-09,,,,
361,,,1005536700,2001-11-12,,,,
362,,,1005623100,2001-11-13,,,,
363,,,1005709500,2001-11-14,,,,
364,,,1005795900,2001-11-15,,,,
365,,,1005882300,2001-11-16,,,,
366,,,1006141500,2001-11-19,,,,
367,,,1006227900,2001-11-20,,,,
368,,,1006314300,2001-11-21,,,,
369,,,1006400700,2001-11-22,,,,
370,,,1006487100,2001-11-23,,,,
371,16.834470748901367,18.571399688720703,1006746300,2001-11-26,18.571399688720703,18.571399688720703,18.571399688720703,147.0
372,19.424442291259766,21.428600311279297,1006832700,2001-11-27,22.857099533081055,20.0,20.0,1686.0
373,22.014328002929688,24.28569984436035,1006919100,2001-11-28,24.28569984436035,24.28569984436035,24.28569984436035,3871.0
374,22.014328002929688,24.28569984436035,1007005500,2001-11-29,24.28569984436035,22.857099533081055,22.857099533081055,1421.0
375,,,1007091900,2001-11-30,,,,
376,23.309314727783203,25.71430015563965,1007351100,2001-12-03,25.71430015563965,25.71430015563965,25.71430015563965,539.0
377,23.309314727783203,25.71430015563965,1007437500,2001-12-04,27.142900466918945,25.71430015563965,27.142900466918945,3969.0
378,22.014328002929688,24.28569984436035,1007523900,2001-12-05,24.28569984436035,24.28569984436035,24.28569984436035,490.0
379,20.71933937072754,22.857099533081055,1007610300,2001-12-06,25.71430015563965,22.857099533081055,25.71430015563965,392.0
380,20.71933937072754,22.857099533081055,1007696700,2001-12-07,24.28569984436035,21.428600311279297,24.28569984436035,416.0
381,22.014328002929688,24.28569984436035,1007955900,2001-12-10,24.28569984436035,24.28569984436035,24.28569984436035,49.0
382,,,1008042300,2001-12-11,,,,
383,,,1008128700,2001-12-12,,,,
384,19.424442291259766,21.428600311279297,1008215100,2001-12-13,22.857099533081055,21.428600311279297,22.857099533081055,1127.0
385,18.129457473754883,20.0,1008301500,2001-12-14,22.857099533081055,20.0,22.857099533081055,343.0
386,,,1008560700,2001-12-17,,,,
387,,,1008647100,2001-12-18,,,,
388,,,1008733500,2001-12-19,,,,
389,,,1008819900,2001-12-20,,,,
390,,,1008906300,2001-12-21,,,,
391,12.94959831237793,14.285699844360352,1009165500,2001-12-24,14.285699844360352,14.285699844360352,14.285699844360352,980.0
392,,,1009251900,2001-12-25,,,,
393,,,1009338300,2001-12-26,,,,
394,,,1009424700,2001-12-27,,,,
395,,,1009511100,2001-12-28,,,,
396,18.129457473754883,20.0,1009770300,2001-12-31,20.0,18.571399688720703,18.571399688720703,50595.0
397,16.834470748901367,18.571399688720703,1009856700,2002-01-01,20.0,18.571399688720703,20.0,68328.0
398,18.129457473754883,20.0,1009943100,2002-01-02,20.0,18.571399688720703,20.0,46083.0
399,18.129457473754883,20.0,1010029500,2002-01-03,20.0,18.571399688720703,20.0,50138.0
400,18.129457473754883,20.0,1010115900,2002-01-04,20.0,20.0,20.0,55954.0
401,18.129457473754883,20.0,1010375100,2002-01-07,21.428600311279297,20.0,20.0,49694.0
402,16.834470748901367,18.571399688720703,1010461500,2002-01-08,20.0,18.571399688720703,20.0,66934.0
403,16.834470748901367,18.571399688720703,1010547900,2002-01-09,20.0,18.571399688720703,20.0,53465.0
404,16.834470748901367,18.571399688720703,1010634300,2002-01-10,20.0,18.571399688720703,20.0,41239.0
405,16.834470748901367,18.571399688720703,1010720700,2002-01-11,20.0,18.571399688720703,20.0,50233.0
406,19.424442291259766,21.428600311279297,1010979900,2002-01-14,21.428600311279297,20.0,20.0,72837.0
407,18.129457473754883,20.0,1011066300,2002-01-15,22.857099533081055,20.0,22.857099533081055,54842.0
408,19.424442291259766,21.428600311279297,1011152700,2002-01-16,21.428600311279297,20.0,21.428600311279297,67431.0
409,18.129457473754883,20.0,1011239100,2002-01-17,21.428600311279297,20.0,21.428600311279297,39214.0
410,18.129457473754883,20.0,1011325500,2002-01-18,21.428600311279297,20.0,21.428600311279297,71682.0
411,18.129457473754883,20.0,1011584700,2002-01-21,21.428600311279297,20.0,21.428600311279297,37356.0
412,18.129457473754883,20.0,1011671100,2002-01-22,21.428600311279297,20.0,21.428600311279297,47969.0
413,18.129457473754883,20.0,1011757500,2002-01-23,21.428600311279297,20.0,20.0,58059.0
414,18.129457473754883,20.0,1011843900,2002-01-24,20.0,20.0,20.0,65062.0
415,18.129457473754883,20.0,1011930300,2002-01-25,21.428600311279297,20.0,20.0,50011.0
416,18.129457473754883,20.0,1012189500,2002-01-28,21.428600311279297,20.0,21.428600311279297,58450.0
417,19.424442291259766,21.428600311279297,1012275900,2002-01-29,21.428600311279297,20.0,21.428600311279297,111385.0
418,18.129457473754883,20.0,1012362300,2002-01-30,22.857099533081055,20.0,22.857099533081055,73084.0
419,18.129457473754883,20.0,1012448700,2002-01-31,21.428600311279297,20.0,21.428600311279297,123372.0
420,18.129457473754883,20.0,1012535100,2002-02-01,21.428600311279297,20.0,21.428600311279297,71726.0
421,18.129457473754883,20.0,1012794300,2002-02-04,20.0,20.0,20.0,98381.0
422,16.834470748901367,18.571399688720703,1012880700,2002-02-05,20.0,18.571399688720703,20.0,120154.0
423,16.834470748901367,18.571399688720703,1012967100,2002-02-06,20.0,18.571399688720703,18.571399688720703,108906.0
424,16.834470748901367,18.571399688720703,1013053500,2002-02-07,18.571399688720703,18.571399688720703,18.571399688720703,92033.0
425,16.834470748901367,18.571399688720703,1013139900,2002-02-08,18.571399688720703,18.571399688720703,18.571399688720703,87786.0
426,16.834470748901367,18.571399688720703,1013399100,2002-02-11,18.571399688720703,18.571399688720703,18.571399688720703,88750.0
427,15.53957462310791,17.142900466918945,1013485500,2002-02-12,18.571399688720703,15.714300155639648,18.571399688720703,119423.0
428,15.53957462310791,17.142900466918945,1013571900,2002-02-13,18.571399688720703,15.714300155639648,17.142900466918945,107688.0
429,15.53957462310791,17.142900466918945,1013658300,2002-02-14,18.571399688720703,17.142900466918945,17.142900466918945,107854.0
430,15.53957462310791,17.142900466918945,1013744700,2002-02-15,18.571399688720703,17.142900466918945,18.571399688720703,129478.0
431,,,1014003900,2002-02-18,,,,
432,,,1014090300,2002-02-19,,,,
433,15.53957462310791,17.142900466918945,1014176700,2002-02-20,17.142900466918945,17.142900466918945,17.142900466918945,119669.0
434,15.53957462310791,17.142900466918945,1014263100,2002-02-21,17.142900466918945,17.142900466918945,17.142900466918945,135743.0
435,15.53957462310791,17.142900466918945,1014349500,2002-02-22,17.142900466918945,17.142900466918945,17.142900466918945,117147.0
436,16.834470748901367,18.571399688720703,1014608700,2002-02-25,20.0,17.142900466918945,17.142900466918945,151971.0
437,16.834470748901367,18.571399688720703,1014695100,2002-02-26,20.0,18.571399688720703,20.0,152386.0
438,16.834470748901367,18.571399688720703,1014781500,2002-02-27,20.0,18.571399688720703,20.0,185758.0
439,18.129457473754883,20.0,1014867900,2002-02-28,20.0,18.571399688720703,18.571399688720703,287564.0
440,18.129457473754883,20.0,1014954300,2002-03-01,21.428600311279297,20.0,20.0,185710.0
441,18.129457473754883,20.0,1015213500,2002-03-04,20.0,20.0,20.0,163304.0
442,18.129457473754883,20.0,1015299900,2002-03-05,20.0,20.0,20.0,140999.0
443,18.129457473754883,20.0,1015386300,2002-03-06,20.0,20.0,20.0,136646.0
444,18.129457473754883,20.0,1015472700,2002-03-07,20.0,20.0,20.0,141438.0
445,18.129457473754883,20.0,1015559100,2002-03-08,20.0,20.0,20.0,169253.0
446,18.129457473754883,20.0,1015818300,2002-03-11,20.0,20.0,20.0,183062.0
447,18.129457473754883,20.0,1015904700,2002-03-12,20.0,18.571399688720703,20.0,174166.0
448,18.129457473754883,20.0,1015991100,2002-03-13,20.0,20.0,20.0,178902.0
449,16.834470748901367,18.571399688720703,1016077500,2002-03-14,20.0,18.571399688720703,20.0,87514.0
450,16.834470748901367,18.571399688720703,1016163900,2002-03-15,20.0,18.571399688720703,18.571399688720703,131180.0
451,16.834470748901367,18.571399688720703,1016423100,2002-03-18,20.0,18.571399688720703,18.571399688720703,110257.0
452,16.834470748901367,18.571399688720703,1016509500,2002-03-19,18.571399688720703,18.571399688720703,18.571399688720703,111594.0
453,16.834470748901367,18.571399688720703,1016595900,2002-03-20,18.571399688720703,17.142900466918945,18.571399688720703,81401.0
