,adjclose,close,date,formatted_date,high,low,open,volume
0,8.02530574798584,12.170000076293945,1121139900,2005-07-12,14.0,12.0,13.180000305175781,244941515.0
1,7.7417473793029785,11.739999771118164,1121226300,2005-07-13,12.600000381469727,11.489999771118164,12.199999809265137,64111620.0
2,7.550512790679932,11.449999809265137,1121312700,2005-07-14,12.0,11.399999618530273,12.0,16282865.0
3,8.15719223022461,12.369999885559082,1121399100,2005-07-15,12.890000343322754,11.25,11.25,75448030.0
4,8.453936576843262,12.819999694824219,1121658300,2005-07-18,13.140000343322754,12.5,12.539999961853027,75684775.0
5,8.43415355682373,12.789999961853027,1121744700,2005-07-19,13.0,12.619999885559082,13.0,25445935.0
6,8.374804496765137,12.699999809265137,1121831100,2005-07-20,12.970000267028809,12.600000381469727,12.819999694824219,9406670.0
7,8.242918968200684,12.5,1121917500,2005-07-21,12.800000190734863,12.449999809265137,12.779999732971191,10164570.0
8,8.183568954467773,12.40999984741211,1122003900,2005-07-22,12.600000381469727,12.359999656677246,12.5600004196167,5026005.0
9,8.097843170166016,12.279999732971191,1122263100,2005-07-25,12.600000381469727,12.220000267028809,12.600000381469727,5403485.0
10,8.236323356628418,12.489999771118164,1122349500,2005-07-26,12.800000190734863,12.199999809265137,12.319999694824219,11647700.0
11,8.381399154663086,12.710000038146973,1122435900,2005-07-27,12.899999618530273,12.470000267028809,12.65999984741211,12481020.0
12,,,1122522300,2005-07-28,,,,
13,8.236323356628418,12.489999771118164,1122608700,2005-07-29,12.850000381469727,12.399999618530273,12.710000038146973,6186465.0
14,8.348426818847656,12.65999984741211,1122867900,2005-08-01,12.859999656677246,12.550000190734863,12.609999656677246,17954690.0
15,9.443086624145508,14.319999694824219,1122954300,2005-08-02,14.859999656677246,12.800000190734863,12.800000190734863,154283555.0
16,9.172719955444336,13.90999984741211,1123040700,2005-08-03,14.569999694824219,13.630000114440918,14.5,56966635.0
17,9.45627498626709,14.34000015258789,1123127100,2005-08-04,14.739999771118164,13.920000076293945,14.0,42898030.0
18,9.436492919921875,14.3100004196167,1123213500,2005-08-05,14.550000190734863,14.199999809265137,14.300000190734863,13080370.0
19,9.317793846130371,14.130000114440918,1123472700,2005-08-08,14.470000267028809,14.09000015258789,14.390000343322754,10771625.0
20,9.19250202178955,13.9399995803833,1123559100,2005-08-09,14.229999542236328,13.710000038146973,14.180000305175781,7518155.0
21,9.429898262023926,14.300000190734863,1123645500,2005-08-10,14.699999809265137,14.0,14.0,16457335.0
22,9.449679374694824,14.329999923706055,1123731900,2005-08-11,14.5600004196167,14.239999771118164,14.390000343322754,8931260.0
23,9.324389457702637,14.140000343322754,1123818300,2005-08-12,14.380000114440918,14.100000381469727,14.300000190734863,4509935.0
24,9.159530639648438,13.890000343322754,1124163900,2005-08-16,14.289999961853027,13.800000190734863,14.180000305175781,5442010.0
25,9.10677719116211,13.8100004196167,1124250300,2005-08-17,14.180000305175781,13.75,13.880000114440918,5179820.0
26,9.093585968017578,13.789999961853027,1124336700,2005-08-18,14.010000228881836,13.710000038146973,13.9399995803833,4823060.0
27,8.955106735229492,13.579999923706055,1124423100,2005-08-19,13.930000305175781,13.479999542236328,13.930000305175781,4071670.0
28,8.79684066772461,13.34000015258789,1124682300,2005-08-22,13.720000267028809,13.25,13.699999809265137,4580710.0
29,8.519879341125488,12.920000076293945,1124768700,2005-08-23,13.489999771118164,12.779999732971191,13.489999771118164,7381835.0
30,8.52647590637207,12.930000305175781,1124855100,2005-08-24,13.180000305175781,12.779999732971191,12.84000015258789,3082390.0
31,8.664955139160156,13.140000343322754,1124941500,2005-08-25,13.460000038146973,12.949999809265137,13.0,2483045.0
32,8.730897903442383,13.239999771118164,1125027900,2005-08-26,13.600000381469727,13.140000343322754,13.220000267028809,2330370.0
33,8.605606079101562,13.050000190734863,1125287100,2005-08-29,13.399999618530273,12.84000015258789,13.399999618530273,6227745.0
34,8.763869285583496,13.289999961853027,1125373500,2005-08-30,13.430000305175781,13.140000343322754,13.1899995803833,2026595.0
35,8.843001365661621,13.40999984741211,1125459900,2005-08-31,13.729999542236328,13.229999542236328,13.399999618530273,4263315.0
36,8.836407661437988,13.399999618530273,1125546300,2005-09-01,13.65999984741211,13.300000190734863,13.59000015258789,1910845.0
37,9.311199188232422,14.119999885559082,1125632700,2005-09-02,14.789999961853027,13.140000343322754,13.420000076293945,17197530.0
38,9.00786018371582,13.65999984741211,1125891900,2005-09-05,14.300000190734863,13.600000381469727,14.220000267028809,3974285.0
39,9.080398559570312,13.770000457763672,1125978300,2005-09-06,14.279999732971191,13.600000381469727,13.789999961853027,5798570.0
